id,title,label,,,,,,,
4368,"Impact of natural Azolla filiculoides powders on some physiological, nutritional and biological parameters of common carp (Cyprinus carpio L.).",Agriculture & Forestry / Aquaculture / Azolla powder effects,,,,,,,
4369,Biological and Health impact of Astaxanthin powders in common carp Cyprinus,Agriculture & Forestry / Aquaculture / Astaxanthin effects on carp,,,,,,,
4370,Effect of Feeding Astaxanthin on Common Carp (Cyprinus carpio L.) Fillet Quality,Agriculture & Forestry / Aquaculture / Astaxanthin and fillet quality,,,,,,,
4371,"Morphometric, mersitic and some blood parameters of Barbus grypus Shabout (Heckel 1843) in Sulaimani natural water resources, Iraq",Agriculture & Forestry / Aquaculture / Shabout morphometrics,,,,,,,
4372,"Effect of Adding Garlic (Allium sativum), Black Seed (Nigella Sativa) and their combination on Some Bio-Physiological Parameters in young common carp (Cyprinus carpio L.)",Agriculture & Forestry / Aquaculture / Herbal feed on carp,,,,,,,
4373,Effect of fillet thickness on quality and shelf life of gravlax salmon,Agriculture & Forestry / Aquaculture / Salmon fillet thickness,,,,,,,
4374,Application of Milk Proteins Co-Precipitates Prepared Using Different Types of Minerals as Coating Materials to Reduce Oil Uptake of Fried Potato Strips,Life Sciences / Nutrition / Coating to reduce oil uptake,,,,,,,
4375,Effects of Vehicle Mileage Rate on Engine Oil Properties,Engineering / Mechanical Engineering / Vehicle oil degradation,,,,,,,
4376,Processing of porous β-type Ti74Nb26 alloys for biomedical applications,Engineering / Biomedical Engineering / Porous titanium alloys,,,,,,,
4377,Deterioration in Physical Engine  Oil Properties after Different Trip  Length,Engineering / Mechanical Engineering / Oil property deterioration,,,,,,,
4378,10 kW grid-connected PV system cost and environmental analysis for government offices: Darbandikhan technical institute as a case study,Energy / Renewable Energy / PV system analysis,,,,,,,
4379,Analysis of 0W-20 Totachi Brand Oil to Determine the Rate of Oil Deterioration,Engineering / Mechanical Engineering / Oil deterioration rate,,,,,,,
4380,COMPARISION OF EIGHT TOMATO CULTIVARS (Lycopersicon esculentum Mill) IN SULAIMANI GOVERNORATE,Agriculture & Forestry / Crop Science / Tomato cultivar comparison,,,,,,,
4381,Non-adherence to Anti-diabetic Prescriptions Among Type 2 Diabetes Mellitus Patients in the Kurdistan Region of Iraq,Health Sciences / Medicine / Diabetes prescription adherence,,,,,,,
4382,Prevalence and Determine Knowledge and Attitude of Tobacco Smoking Among Secondary School Students in Sulaimani City.,Health Sciences / Public Health / Tobacco smoking in students,,,,,,,
4383,Effect of Anise Seeds (Pimpinella anisum) Oil Extract on Some Fertility Parameters in Albino Male Mice,Life Sciences / Pharmacology / Anise extract on fertility,,,,,,,
4384,Thyroid Dysfunction and Risk Factors Among Adult People in Sulaimani Province/Kurdistan-Iraq,Health Sciences / Medicine / Thyroid dysfunction risk factors,,,,,,,
4385,"Physico-chemical and Microbiological (Bacteria and Protozoa) Assessment of Halabja Drinking Water, Kurdistan, Iraq",Environmental Studies / Pollution Control / Drinking water assessment,,,,,,,
4386,Prevalence of cardiovascular disease risk factors among secondary school pupils in Sulaimani city Kurdistan-Iraq. A cross-sectional study,Health Sciences / Public Health / Cardiovascular risk in students,,,,,,,
4387,The prevalence of anemia and its risk factors among supplemented and non-supplemented pregnant women in Sulaimania city in Kurdistan-Iraq,Health Sciences / Public Health / Anemia in pregnant women,,,,,,,
4388,"Determination of Potassium Bromate in Bread Brands in Sulaimani City, Kurdistan-Iraq",Health Sciences / Nutrition / Potassium bromate in bread,,,,,,,
4389,"Determination of Potassium Bromate in Bread Brands in Sulaimani City, Kurdistan-Iraq",Health Sciences / Nutrition / Potassium bromate in bread,,,,,,,
4390,"The contamination rate of raw vegetable with pathogenic protozoa in Sulaimani city, Kurdistan-Iraq",Life Sciences / Microbiology / Protozoa in vegetables,,,,,,,
4391,"Novel isolate of Cysticercus tenuicollis-Kalar isolate has been revealed in Kalar, Iraq",Life Sciences / Zoology / Cysticercus isolation,,,,,,,
4392,The effects of the aqueous extract of the leaves of the local plant eruca sativa on lipid profile and some minerals in the blood of male white mice,Life Sciences / Pharmacology / Eruca sativa lipid effects,,,,,,,
4393,"Determination of Level of Serum Iron among Routine Iron Supplemented Pregnant Women Attending Private Clinic in Sulaimani City, Kurdistan-Iraq",Health Sciences / Nutrition / Serum iron in pregnant women,,,,,,,
4394,"Effect of Exclusive Breast Feeding on Infants Growth and Comparison with other Types of Feeding in Sulaimani City, Kurdistan, Iraq.",Health Sciences / Public Health / Breastfeeding impact on growth,,,,,,,
4395,"Determination of Factors Associated with Low Birth Weight among Babies Born in Sulaimania City, Kurdistan-Iraq",Health Sciences / Public Health / Low birth weight factors,,,,,,,
4396,The Molecular Diagnosis Protocols of New Coronavirus (COVID-19); Specificity and Sensitivity an Overview,Health Sciences / Medicine / COVID-19 molecular diagnosis,,,,,,,
4397,"Analysis of Some Heavy Metals and Organic Acids in Ficus carica Growing Adjacent in the Serpentine Soil in Sulaimani/Kurdistan, Iraq",Life Sciences / Botany / Heavy metals in fig plants,,,,,,,
4398,Regulation of L-Type Ca2+ Channels by Nitric Oxide Signalling in Guinea Pig Ventricular Myocytes,Life Sciences / Biochemistry / Calcium channel regulation,,,,,,,
4399,Effect Of Anise Seeds (Pimpinella Anisum) Oil On Male Reproductive System In Mice,Life Sciences / Pharmacology / Anise oil reproductive effects,,,,,,,
4400,Analysis and Toxicity of Some Heavy Metals and Organic Acids in Ficus carica (Common Fig) in Sulaimani/Kurdistan-Iraq,Life Sciences / Botany / Toxicity in fig plants,,,,,,,
4401,"Effect of quenching medium, solution treatment, and aging parameters on mechanical properties of Aluminum alloy 6061",Engineering / Materials Engineering / Aluminum 6061 treatment effects,,,,,,,
4402,Effect of Vegetable Oil Quenchants and Precipitation Hardening on the Mechanical Properties of Aluminum Alloy (AA2024),Engineering / Materials Engineering / Vegetable oil quenchants,,,,,,,
4403,Next-Generation Ni-Doped CoFe2O4@ SiO2-NH2-Gallic acid Nanocomposites: Synergistic Effects of Functionalization for Advanced Dye Removal and Antibacterial Applications,Materials Science / Nanotechnology / Nanocomposites for dye removal,,,,,,,
4404,Synthesis and Analysis of Magnetic Mg-Zn Nanoferrite Coated by Flavonoids: A Sophisticated Multifunctional Hybrid Nanocomposite for Biomedical Purposes,Materials Science / Nanotechnology / Magnetic nanocomposites biomedical use,,,,,,,
4405,The impact of Procyanidin extracted from Crataegus azarolus on rats with induced heart failure,Life Sciences / Pharmacology / Procyanidin in heart failure,,,,,,,
4406,Characterization and antimicrobial efficiency of silver nanoparticles based reduction method,Materials Science / Nanotechnology / Silver nanoparticles antimicrobial,,,,,,,
4407,"Cranberry Stem as an Efficient Adsorbent and Eco-Friendly for Removal of Toxic Dyes from Industrial Wastewater, Physico Studies",Environmental Studies / Pollution Control / Cranberry stem dye removal,,,,,,,
4408,Effects of Ramipril on glycosylated hemoglobin and liver function tests in hypertensive patients,Health Sciences / Medicine / Ramipril effects in hypertension,,,,,,,
4409,Vibration serviceability evaluation of a footbridge using finite elements,Engineering / Civil Engineering / Footbridge vibration analysis,,,,,,,
4410,The Prevalence & Impact of Artificial Intelligence Applications in Digital Media: A Systematic Methodical Investigation,Computer Science / Artificial Intelligence / AI in digital media,,,,,,,
4411,"The Impact of ICT and E-learning Technology on Higher Education,KRG,IQ",Education / Educational Technology / ICT in higher education,,,,,,,
4412,""" IACQA'2018 ""ثر القرارات الأدارية والمالية في ضمان جودة البحث العلمي  دراسة حالة جامعة السليمانية التقنية في اقليم كوردستان العراق",Education / Higher Education / Administrative decision impact,,,,,,,
4413,Understanding Student’s Learning & e-Learning Style Before University Enrollment: A Case Study in Five High Schools/Sulaimani-KRG,Education / Educational Psychology / Learning style before enrollment,,,,,,,
4414,Image Classification Using K-mean Algorithm,Computer Science / Artificial Intelligence / K-means image classification,,,,,,,
4415,"Measuring the impact of ICT and e-learning on higher education system with redesigning and adapting MOODLE system in Kurdistan Region Government, KRG-Iraq",Education / Educational Technology / MOODLE system redesign,,,,,,,
4416,Studying some morphological responses of stevia (Stevia rebaudiana Bertoni) to some elicitors under water deficiency,Life Sciences / Botany / Stevia under drought,,,,,,,
4417,A Comparative Effect of Different Herbal Products on Lipid Metabolism and Hepatic Tissue: An Experimental Study on a Rat Model,Life Sciences / Pharmacology / Herbal effects on lipid metabolism,,,,,,,
4418,Analysis of Hematological and Biochemical Parameters in Patients with Rheumatoid Arthritis in Sulaymaniyah,Health Sciences / Medicine / Rheumatoid arthritis analysis,,,,,,,
4419,Correlation between Physiological State and Hormonal Levels with Fetal Gender During First Trimester of Pregnancy Iraqi Women,Health Sciences / Medicine / Hormones and fetal gender,,,,,,,
4420,"Alterations in some Physiological and Inflammatory Markers in Iron-Deficient Obese Adults in the Kurdistan Region, Iraq",Health Sciences / Medicine / Markers in obese adults,,,,,,,
4421,Implication of diabetes mellitus in telomere length and alteration in some age related cell senescence markers of aged men in Kurdistan region-Iraq,Health Sciences / Medicine / Telomere length in diabetes,,,,,,,
4422,Hepatorenal Function Markers Alteration in Aged and Aged Related Disease in Human.,Health Sciences / Medicine / Hepatorenal markers in aging,,,,,,,
4423,Aging Influence Mitochondrial Dysfunction and Oxidative Stress through Check Some Proinflammatory Cytokines Levels and Oxidant Status in Older Adults: an Observational Study.,Health Sciences / Medicine / Aging and oxidative stress,,,,,,,
4424,Dietary inclusion of thyme essential oil alleviative effects of heat stress on growth performance and immune system of broiler chicks,Agriculture & Forestry / Animal Science / Thyme oil for heat stress,,,,,,,
4425,Role of follicle-stimulating hormone and estradiol benzoate in recovering spermatogenesis in tamoxifen-injured rats,Life Sciences / Pharmacology / Hormones and spermatogenesis,,,,,,,
4426,Lipid Profiles and Liver Functions Tests in Kidney Stone Formers,Health Sciences / Medicine / Lipids in kidney stone patients,,,,,,,
4427,Study and Analysis of the Structural and Magnetic Properties of Nickel Iron Substituted with Different Proportions of Cerium,Materials Science / Ceramics & Composites / Nickel iron with cerium,,,,,,,
4428,Effect of Ce+ 3 ion substituted with specific ratios and weights at different temperatures on the structure and magnetism of magnesium ferrite,Materials Science / Ceramics & Composites / Magnesium ferrite with Ce ions,,,,,,,
4429,Invitro Inhibitory Effect of Some Plants Aquatic Extracts on Conidial Growth of the Phytopathogenic Fungus (Fusarium oxysporium),Life Sciences / Botany / Plant extracts on Fusarium,,,,,,,
4430,Insecticidal Activity of Some Plant Extract Against Greater Wax Moth Larvae (Galleria mellonella L.),Life Sciences / Zoology / Plant insecticides on wax moth,,,,,,,
4431,"DESCRIPTION OF MEDITERRANEAN RED BUG, SCANTIUS AEGYPTIUS LINNAEUS, 1758 (HEMIPTERA: PYRRHOCORIDAE) FROM KURDISTAN REGIONIRAQ",Life Sciences / Zoology / Red bug description,,,,,,,
4432,"Description of middle-east flower scrab, Oxythyrea cinctella (Schaum, 1841)(Coleoptera: Scarabaeidae: Cetoniinae) from Sulaimani Governorate Kurdistan region-Iraq",Life Sciences / Zoology / Flower beetle description,,,,,,,
4433,Evaluation of four tomato genotypes resistance to root-knot nematode,Agriculture & Forestry / Crop Science / Tomato nematode resistance,,,,,,,
4434,التاثير الثانوي لمنظمات النمو الاوكسين ( IAA  ) و الجبرلين (  GA3 ) في حشرتي  ( من اللهانة Brevicoryne brassica  ) و (دودة اوراق اللهانة الصغيرة  Pieris rapae  )  على بروكولي,Agriculture & Forestry / Crop Science / Growth regulators on broccoli pests,,,,,,,
4435,"Effect of plant extract Eugenia,  cryophyllus Cinnamon, Zeylaicum on Antibiotic resistant from Staphylococcus aurus",Life Sciences / Microbiology / Plant extracts on resistant bacteria,,,,,,,
4436,EFFECT OF SOME MEDICINAL PLANTS EXTRACTS AND CYPERMTHRIN AGAINST KHAPRABEETLE (TROGODERMA GRANARIUM EVERTS),Life Sciences / Zoology / Plant extracts on khapra beetle,,,,,,,
4437,"دراسة انتشار خنفساء الباقلاء Bruchus dentepis (Baudi) Coleoptera, Bruchidae  في بعض مناطق السليمانية ومكافحتها كيميائيا وتأثيرالاصابة في الصفات الكيميائية و الفيزيائية للبذور",Life Sciences / Zoology / Bruchid beetle control,,,,,,,
4438,تاثير المقاومة الكيمياوية للمن على كمية ونوعية الشليك fragaia annana  المنتج في محافظة اربيل,Agriculture & Forestry / Crop Science / Chemical resistance in strawberries,,,,,,,
